featureOfInterestϢ72425ϢNAϢGenerated using location details: Edgemont Ravine, more information can be found here: http://www.calgary.ca/CSPS/Parks/Pages/Locations/NW-parks/Edgemont-Ravine.aspxϢapplication/vnd.geo+jsonϢ{"coordinates":[[[-114.1544508934021,51.12912815830016],[-114.15423095226288,51.128842002065504],[-114.1539466381073,51.12865347463615],[-114.15365695953369,51.12875110500812],[-114.15385007858276,51.129000229849694],[-114.15423095226288,51.12919212239254],[-114.1544508934021,51.12912815830016]]],"type":"Polygon"}
featureOfInterestϢ53479ϢNAϢGenerated using location details: TK's balconyϢapplication/vnd.geo+jsonϢ{"coordinates":[-114.136,51.042],"type":"Point"}
featureOfInterestϢ53469ϢNAϢGenerated using location details: MD's backyardϢapplication/vnd.geo+jsonϢ{"coordinates":[-114.084,50.938],"type":"Point"}
featureOfInterestϢ53462ϢNAϢGenerated using location details: SensorUp HQϢapplication/vnd.geo+jsonϢ{"coordinates":[-114.13,51.083],"type":"Point"}
featureOfInterestϢ53458ϢNAϢGenerated using location details: JC's balconyϢapplication/vnd.geo+jsonϢ{"coordinates":[-114.108,51.022],"type":"Point"}
featureOfInterestϢ7746ϢNAϢGenerated using location details: Sensorup AirBox LocationϢhttp://example.org/location_types#GeoJSONϢ{"coordinates":[-114.136,51.042],"type":"Point"}
featureOfInterestϢ4275ϢNAϢGenerated using location details: Sensorup AirBox LocationϢhttp://example.org/location_types#GeoJSONϢ{"coordinates":[-114.154,51.128],"type":"Point"}
featureOfInterestϢ3701ϢNAϢGenerated using location details: Sensorup AirBox LocationϢhttp://example.org/location_types#GeoJSONϢ{"coordinates":[-114.108,51.022],"type":"Point"}
featureOfInterestϢ3667ϢNAϢGenerated using location details: Sensorup AirBox LocationϢhttp://example.org/location_types#GeoJSONϢ{"coordinates":[-114.084,50.938],"type":"Point"}
featureOfInterestϢ3654ϢNAϢEdgemont Ravine (http://www.calgary.ca/CSPS/Parks/Pages/Locations/NW-parks/Edgemont-Ravine.aspx).Ϣhttp://example.org/location_types#GeoJSONϢ{"coordinates":[[[-114.1544508934021,51.12912815830016],[-114.15423095226288,51.128842002065504],[-114.1539466381073,51.12865347463615],[-114.15365695953369,51.12875110500812],[-114.15385007858276,51.129000229849694],[-114.15423095226288,51.12919212239254],[-114.1544508934021,51.12912815830016]]],"type":"Polygon"}
featureOfInterestϢ3512ϢNAϢGenerated using location details: Sensorup AirBox LocationϢhttp://example.org/location_types#GeoJSONϢ{"coordinates":[-114.13,51.083],"type":"Point"}
thingϢ11388512ϢNAϢSensorUp AirQ:1D76B2 DeviceϢ{}Ϣ
thingϢ8774755ϢSensorUp AirQ:1C51FD DeviceϢSensorUp AirQ:1C51FD DeviceϢ{"displayName":"Varsity #3"}Ϣ8773509;
thingϢ8668353ϢSensorUp AirQ:1D7602 DeviceϢSensorUp AirQ:1D7602 DeviceϢ{"displayName":"Springbank"}Ϣ8668535;
thingϢ8480299ϢSensorUp AirQ:1C5098 DeviceϢSensorUp AirQ:1C5098 DeviceϢ{"displayName":"Evergreen"}Ϣ8480396;
thingϢ6973329ϢSensorUp AirQ:1C53F0 DeviceϢSensorUp AirQ:1C53F0 DeviceϢ{"displayName":"SensorUp HQ 2"}Ϣ6973350;
thingϢ6603862ϢSensorUp AirQ:1C4A0B DeviceϢSensorUp AirQ:1C4A0B DeviceϢ{"displayName":"Canyon Meadows #4"}Ϣ6604000;
thingϢ6535140ϢSensorUp AirQ:1C4617 DeviceϢSensorUp AirQ:1C4617 DeviceϢ{"displayName":"Spruce Cliff #2"}Ϣ6535168;
thingϢ6346560ϢSensorUp AirQ:1C48BC DeviceϢSensorUp AirQ:1C48BC DeviceϢ{"displayName":"Marda Loop #2"}Ϣ6346678;
thingϢ5773912ϢSensorUp AirQ:1C4A7C DeviceϢSensorUp AirQ:1C4A7C DeviceϢ{"displayName":"Inglewood #2"}Ϣ5773878;
thingϢ3071913ϢSensorUp AirQ:1C566E DeviceϢSensorUp AirQ:1C566E DeviceϢ{"displayName":"Bridgeland"}Ϣ3072031;
thingϢ1520712ϢSensorUp AirQ:1C462D DeviceϢSensorUp AirQ:1C462D DeviceϢ{"displayName":"McKenzie Towne #4"}Ϣ1520749;
thingϢ1520297ϢSensorUp AirQ:1C4372 DeviceϢSensorUp AirQ:1C4372 DeviceϢ{"displayName":"Inglewood #1"}Ϣ1520409;
thingϢ529084ϢSensorUp AirQ:1C45CB DeviceϢSensorUp AirQ:1C45CB DeviceϢ{"displayName":"North Haven"}Ϣ529158;
thingϢ503311ϢSensorUp AirQ:1C46AE DeviceϢSensorUp AirQ:1C46AE DeviceϢ{"displayName":"McKenzie Towne #3"}Ϣ505402;
thingϢ503307ϢSensorUp AirQ:1C48A3 DeviceϢSensorUp AirQ:1C48A3 DeviceϢ{"displayName":"Oakridge"}Ϣ505328;
thingϢ503303ϢSensorUp AirQ:1C45EA DeviceϢSensorUp AirQ:1C45EA DeviceϢ{"previousId":"1C45D5","displayName":"North Airways"}Ϣ505261;
thingϢ503299ϢSensorUp AirQ:1C4340 DeviceϢSensorUp AirQ:1C4340 DeviceϢ{"displayName":"Dalhousie"}Ϣ505187;
